drug_node_id,drug_id,drug_name,relation,context_group,context_node_id,context_id,context_name,context_source
3740,DB00574,Fenfluramine,contraindication,disease,11053,7079_2491_4938_2046_5367_5689_4456_5186,substance abuse/dependence,MONDO_grouped
3740,DB00574,Fenfluramine,contraindication,disease,10937,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,type 1 diabetes mellitus,MONDO_grouped
3740,DB00574,Fenfluramine,contraindication,disease,10895,5148,type 2 diabetes mellitus,MONDO
3740,DB00574,Fenfluramine,indication,disease,10946,19182,monogenic obesity,MONDO
3740,DB00574,Fenfluramine,indication,disease,11467,11122,obesity disorder,MONDO
3740,DB00574,Fenfluramine,enzyme,gene/protein,1019,1544,CYP1A2,NCBI
3740,DB00574,Fenfluramine,enzyme,gene/protein,1325,1555,CYP2B6,NCBI
3740,DB00574,Fenfluramine,enzyme,gene/protein,2613,1557,CYP2C19,NCBI
3740,DB00574,Fenfluramine,enzyme,gene/protein,1876,1559,CYP2C9,NCBI
3740,DB00574,Fenfluramine,enzyme,gene/protein,2770,1565,CYP2D6,NCBI
3740,DB00574,Fenfluramine,enzyme,gene/protein,2062,1576,CYP3A4,NCBI
3740,DB00574,Fenfluramine,enzyme,gene/protein,2385,1577,CYP3A5,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,2191,3350,HTR1A,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,11552,3352,HTR1D,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,902,3356,HTR2A,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,286,3357,HTR2B,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,238,3358,HTR2C,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,1804,10280,SIGMAR1,NCBI
3740,DB00574,Fenfluramine,target,gene/protein,693,6532,SLC6A4,NCBI
3740,DB00574,Fenfluramine,transporter,gene/protein,693,6532,SLC6A4,NCBI
3067,DB01039,Fenofibrate,contraindication,disease,11123,12548,Kostmann syndrome,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11048,13276,Reynolds syndrome,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,10807,10294,X-linked severe congenital neutropenia,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,10856,11922,adult idiopathic neutropenia,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11870,1609,agranulocytosis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11489,2280,anemia (disease),MONDO
3067,DB01039,Fenofibrate,contraindication,disease,10990,14865,autosomal recessive severe congenital neutropenia due to CSF3R deficiency,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,12668,18487,autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11015,12930,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11071,14456,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,12679,6698,cholecystolithiasis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,12680,6699,choledocholithiasis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11190,12672,cholelithiasis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11063,14118,congenital neutropenia-myelofibrosis-nephromegaly syndrome,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,12198,15134,constitutional neutropenia,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11003,8090,cyclic hematopoiesis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,10951,8054_16367_1907,dermatomyositis,MONDO_grouped
3067,DB01039,Fenofibrate,contraindication,disease,12201,995,familial periodic paralysis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11784,5281_12365_12366,gallbladder disease,MONDO_grouped
3067,DB01039,Fenofibrate,contraindication,disease,11882,1343,impaired renal function disease,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11893,3785,leukopenia,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11685,5154,liver disease,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,12316,100192,liver failure,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11485,2281,macrocytic anemia (disease),MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11911,5218,muscular disease,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11664,5336,myopathy,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11980,21167,myositis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11825,1475,neutropenia,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,12049,4187,nodular fasciitis,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11163,11986_4982_5003_6515_3232,pancreatitis,MONDO_grouped
3067,DB01039,Fenofibrate,contraindication,disease,11140,7193_5388_13079_13080_13636_13637,primary biliary cholangitis,MONDO_grouped
3067,DB01039,Fenofibrate,contraindication,disease,11479,5290,rhabdomyolysis (disease),MONDO
3067,DB01039,Fenofibrate,contraindication,disease,11426,8742_18542_28226,severe congenital neutropenia,MONDO_grouped
3067,DB01039,Fenofibrate,contraindication,disease,11712,20120,skeletal muscle disease,MONDO
3067,DB01039,Fenofibrate,contraindication,disease,10828,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,MONDO_grouped
3067,DB01039,Fenofibrate,indication,disease,12113,1336,familial hyperlipidemia,MONDO
3067,DB01039,Fenofibrate,indication,disease,11503,21187_11237_11470,hyperlipidemia,MONDO_grouped
3067,DB01039,Fenofibrate,indication,disease,11052,7759,"hyperlipidemia, familial combined, LPL related",MONDO
3067,DB01039,Fenofibrate,indication,disease,11519,5347,hypertriglyceridemia (disease),MONDO
3067,DB01039,Fenofibrate,indication,disease,11144,11393_17773_32766,hypoalphalipoproteinemia,MONDO_grouped
3067,DB01039,Fenofibrate,indication,disease,12657,1807,obsolete familial combined hyperlipidemia,MONDO
3067,DB01039,Fenofibrate,carrier,gene/protein,1095,213,ALB,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2511,231,AKR1B1,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2087,1645,AKR1C1,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,984,1646,AKR1C2,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2647,8644,AKR1C3,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2006,873,CBR1,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,1590,1066,CES1,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2306,1548,CYP2A6,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2613,1557,CYP2C19,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,186,1558,CYP2C8,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,1876,1559,CYP2C9,NCBI
3067,DB01039,Fenofibrate,enzyme,gene/protein,2093,54600,UGT1A9,NCBI
3067,DB01039,Fenofibrate,target,gene/protein,12387,64386,MMP25,NCBI
3067,DB01039,Fenofibrate,target,gene/protein,857,8856,NR1I2,NCBI
3067,DB01039,Fenofibrate,target,gene/protein,317,5465,PPARA,NCBI
3067,DB01039,Fenofibrate,transporter,gene/protein,1980,8647,ABCB11,NCBI
5051,DB13873,Fenofibric acid,contraindication,disease,11123,12548,Kostmann syndrome,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11048,13276,Reynolds syndrome,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,10807,10294,X-linked severe congenital neutropenia,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,10856,11922,adult idiopathic neutropenia,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11870,1609,agranulocytosis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11489,2280,anemia (disease),MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,10990,14865,autosomal recessive severe congenital neutropenia due to CSF3R deficiency,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12668,18487,autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11015,12930,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11071,14456,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12679,6698,cholecystolithiasis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12680,6699,choledocholithiasis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11190,12672,cholelithiasis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11811,5300,chronic kidney disease,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12682,24327,chronic renal failure syndrome,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11307,44331_16408_19858_18612_16410_15792_16409,congenital hypothyroidism,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11063,14118,congenital neutropenia-myelofibrosis-nephromegaly syndrome,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12198,15134,constitutional neutropenia,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11003,8090,cyclic hematopoiesis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,10951,8054_16367_1907,dermatomyositis,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11455,5015,diabetes mellitus (disease),MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,10982,12819,diabetic ketoacidosis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12683,4375,end stage renal failure,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12201,995,familial periodic paralysis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11784,5281_12365_12366,gallbladder disease,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11937,5420_16412_15777,hypothyroidism,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11882,1343,impaired renal function disease,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11893,3785,leukopenia,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11685,5154,liver disease,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12316,100192,liver failure,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11485,2281,macrocytic anemia (disease),MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11911,5218,muscular disease,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11664,5336,myopathy,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11980,21167,myositis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11185,9718,myxedema,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11825,1475,neutropenia,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,12049,4187,nodular fasciitis,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11163,11986_4982_5003_6515_3232,pancreatitis,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11140,7193_5388_13079_13080_13636_13637,primary biliary cholangitis,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11479,5290,rhabdomyolysis (disease),MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,11426,8742_18542_28226,severe congenital neutropenia,MONDO_grouped
5051,DB13873,Fenofibric acid,contraindication,disease,11712,20120,skeletal muscle disease,MONDO
5051,DB13873,Fenofibric acid,contraindication,disease,10828,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,MONDO_grouped
5051,DB13873,Fenofibric acid,indication,disease,12113,1336,familial hyperlipidemia,MONDO
5051,DB13873,Fenofibric acid,indication,disease,11503,21187_11237_11470,hyperlipidemia,MONDO_grouped
5051,DB13873,Fenofibric acid,indication,disease,11052,7759,"hyperlipidemia, familial combined, LPL related",MONDO
5051,DB13873,Fenofibric acid,indication,disease,11519,5347,hypertriglyceridemia (disease),MONDO
5051,DB13873,Fenofibric acid,indication,disease,11144,11393_17773_32766,hypoalphalipoproteinemia,MONDO_grouped
5051,DB13873,Fenofibric acid,indication,disease,12657,1807,obsolete familial combined hyperlipidemia,MONDO
5051,DB13873,Fenofibric acid,target,gene/protein,12387,64386,MMP25,NCBI
5051,DB13873,Fenofibric acid,target,gene/protein,857,8856,NR1I2,NCBI
5051,DB13873,Fenofibric acid,target,gene/protein,317,5465,PPARA,NCBI
5051,DB13873,Fenofibric acid,target,gene/protein,48,5467,PPARD,NCBI
5051,DB13873,Fenofibric acid,target,gene/protein,272,5468,PPARG,NCBI
4795,DB00800,Fenoldopam,contraindication,disease,11808,5338,open-angle glaucoma,MONDO
4795,DB00800,Fenoldopam,indication,disease,11777,6846_1785_1133,malignant hypertension,MONDO_grouped
4795,DB00800,Fenoldopam,target,gene/protein,446,148,ADRA1A,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,1540,147,ADRA1B,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,518,146,ADRA1D,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,659,150,ADRA2A,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,25,151,ADRA2B,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,1411,152,ADRA2C,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,854,1812,DRD1,NCBI
4795,DB00800,Fenoldopam,target,gene/protein,2294,1816,DRD5,NCBI
2980,DB00573,Fenoprofen,contraindication,disease,12646,4242,active peptic ulcer disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,13040,41295,acute papillary necrosis,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11489,2280,anemia (disease),MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11785,2409,auditory system disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11853,1941,blindness (disorder),MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11732,1531,blood coagulation disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11729,4995,cardiovascular disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,12164,2679,cerebral infarction,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11771,11057,cerebrovascular disorder,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11923,5009,congestive heart failure,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,12582,6716,coronary thrombosis,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11950,5359,drug-induced liver injury,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,12104,21945,hearing disorder,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11709,5267,heart disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11783,19050_4781_44348_44349,hemoglobinopathy,MONDO_grouped
2980,DB00573,Fenoprofen,contraindication,disease,11810,1200_1134_15512_5080_100078,hypertension,MONDO_grouped
2980,DB00573,Fenoprofen,contraindication,disease,11457,5044,hypertensive disorder,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11731,5240,kidney disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,12351,6821,kidney papillary necrosis,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11485,2281,macrocytic anemia (disease),MONDO
2980,DB00573,Fenoprofen,contraindication,disease,12583,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,MONDO_grouped
2980,DB00573,Fenoprofen,contraindication,disease,12034,5068,myocardial infarction (disease),MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11078,20671,obsolete susceptibility to ischemic stroke,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,12521,1922,pyoureter,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11471,5098,stroke disorder,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11053,7079_2491_4938_2046_5367_5689_4456_5186,substance abuse/dependence,MONDO_grouped
2980,DB00573,Fenoprofen,contraindication,disease,11733,831,thrombotic disease,MONDO
2980,DB00573,Fenoprofen,contraindication,disease,11744,21084,vision disorder,MONDO
2980,DB00573,Fenoprofen,indication,disease,11864,6816,arthropathy,MONDO
2980,DB00573,Fenoprofen,indication,disease,11477,5178_6629_5416_6630_6631_6632,osteoarthritis,MONDO_grouped
2980,DB00573,Fenoprofen,indication,disease,10996,8143_7704_11923_12893_12894_12568,osteoarthritis susceptibility,MONDO_grouped
2980,DB00573,Fenoprofen,indication,disease,10980,8383,rheumatoid arthritis,MONDO
2980,DB00573,Fenoprofen,off-label use,disease,11842,5578,arthritic joint disease,MONDO
2980,DB00573,Fenoprofen,off-label use,disease,11864,6816,arthropathy,MONDO
2980,DB00573,Fenoprofen,off-label use,disease,12549,5393,gout,MONDO
2980,DB00573,Fenoprofen,off-label use,disease,12684,40797,obsolete vascular headache,MONDO
2980,DB00573,Fenoprofen,carrier,gene/protein,1095,213,ALB,NCBI
2980,DB00573,Fenoprofen,target,gene/protein,317,5465,PPARA,NCBI
2980,DB00573,Fenoprofen,target,gene/protein,272,5468,PPARG,NCBI
2980,DB00573,Fenoprofen,target,gene/protein,2079,5742,PTGS1,NCBI
2980,DB00573,Fenoprofen,target,gene/protein,1118,5743,PTGS2,NCBI
5314,DB01288,Fenoterol,target,gene/protein,1727,153,ADRB1,NCBI
5314,DB01288,Fenoterol,target,gene/protein,408,154,ADRB2,NCBI
5314,DB01288,Fenoterol,target,gene/protein,2514,155,ADRB3,NCBI
4714,DB05252,Fenoxaprop-ethyl,target,gene/protein,99,4843,NOS2,NCBI
9291,DB01550,Fenproporex,indication,disease,10946,19182,monogenic obesity,MONDO
9291,DB01550,Fenproporex,indication,disease,11467,11122,obesity disorder,MONDO
2839,DB05076,Fenretinide,carrier,gene/protein,1924,5950,RBP4,NCBI
3024,DB00813,Fentanyl,contraindication,disease,11077,11751,"COPD, severe early onset",MONDO
3024,DB00813,Fentanyl,contraindication,disease,11995,2817,adrenal gland cancer,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12149,4974,adrenal gland pheochromocytoma,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12596,18324,adult-onset myasthenia gravis,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12346,4784,allergic asthma,MONDO
3024,DB00813,Fentanyl,contraindication,disease,10878,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,anxiety disorder,MONDO_grouped
3024,DB00813,Fentanyl,contraindication,disease,11510,4979,asthma,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12655,467_468_1261_466_20744,atrioventricular block,MONDO_grouped
3024,DB00813,Fentanyl,contraindication,disease,12153,3996,basal ganglia disease,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11157,10811,benign prostatic hyperplasia (disease),MONDO
3024,DB00813,Fentanyl,contraindication,disease,11998,4868,biliary tract disease,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11072,11728,blepharospasm,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11056,15270,butyrylcholinesterase deficiency,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11729,4995,cardiovascular disease,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12079,5002,chronic obstructive pulmonary disease,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11872,4596,cor pulmonale,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11764,920,duodenum cancer,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12519,1442,dysthymic disorder,MONDO
3024,DB00813,Fentanyl,contraindication,disease,10834,19171,familial long QT syndrome,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11319,16829,familial visceral myopathy,MONDO
3024,DB00813,Fentanyl,contraindication,disease,12511,482,focal hand dystonia,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11784,5281_12365_12366,gallbladder disease,MONDO_grouped
3024,DB00813,Fentanyl,contraindication,disease,12291,21146,headache disorder,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11843,1340,heart cancer,MONDO
3024,DB00813,Fentanyl,contraindication,disease,11709,5267,heart disease,MONDO
